Crop_Year,ANNUAL,Jul-Oct,Nov-Mar,Apr-Jun,Total_Avg,State_Name
1982,2027.5,289.3,27.575,1496.3,168.9583333,Nagaland
1983,2588.1,287.8,13.9,1343,215.675,Nagaland
1984,2454,253.275,20.125,1407.3,204.5,Nagaland
1985,2105.3,227.275,8.675,1364.2,175.4416667,Nagaland
1986,2342.2,352.25,44.575,1422.8,195.1833333,Nagaland
1987,2361.2,357.675,28.525,1679.4,196.7666667,Nagaland
1988,2820.2,386.15,26.85,1712.4,235.0166667,Nagaland
1989,2359.1,398.35,10.075,1607.6,196.5916667,Nagaland
1990,2582.2,310.05,52.9,1452,215.1833333,Nagaland
1991,2851.9,325.5,39.6,1467.2,237.6583333,Nagaland
1992,2221.5,350.775,46.075,1503.6,185.125,Nagaland
1993,2881.7,357.025,13.9,1802.3,240.1416667,Nagaland
1994,1712.5,226.25,17.225,1059.2,142.7083333,Nagaland
1995,2340.1,335.425,48.4,1637.9,195.0083333,Nagaland
1996,2194.6,319.9,15.625,1413.9,182.8833333,Nagaland
1997,2212.1,320.65,29.7,1567.9,184.3416667,Nagaland
1998,2225.4,292.025,12.25,1367.9,185.45,Nagaland
1999,2232.9,345.05,20.85,1510.9,186.075,Nagaland
2000,2363.9,304.425,18.425,1357.9,196.9916667,Nagaland
2001,2149.2,280.25,22.025,1332.6,179.1,Nagaland
2002,2242.4,286.3,23.3,1397.8,186.8666667,Nagaland
2003,2162.3,251.9,13.375,1423.4,180.1916667,Nagaland
2004,2353.7,331.65,7.075,1643.2,196.1416667,Nagaland
2005,1836.7,280.8,9.775,1141.1,153.0583333,Nagaland
2006,1872.2,224.525,19.825,1253.2,156.0166667,Nagaland
2007,2538.3,352.725,34.3,1676.6,211.525,Nagaland
2008,1748.9,266.45,2.275,1243,145.7416667,Nagaland
2009,1737.7,276.55,8.8,1219.9,144.8083333,Nagaland
2010,2295.2,322.675,14.725,1482,191.2666667,Nagaland
2011,1892.2,257.95,9.325,1313.4,157.6833333,Nagaland
2012,1923,258.1,9.575,1267.6,160.25,Nagaland
2013,1557.1,228.55,5.925,995.2,129.7583333,Nagaland
2014,1599.9,259.625,8,1237.2,133.325,Nagaland
2015,1922.2,280.6,13.8,1287.7,160.1833333,Nagaland
1901,2113.1,331.025,5.6,1757,176.0916667,Sikkim
1902,3180.3,537.275,4.95,2613.9,265.025,Sikkim
1903,2404.3,411.7,8.225,2046.7,200.3583333,Sikkim
1904,2169.9,348.575,13.3,1503.7,180.825,Sikkim
1905,3005,492.175,19.975,2405.6,250.4166667,Sikkim
1906,2617.9,467.875,9.9,2169,218.1583333,Sikkim
1907,2530,436.175,13.35,2112.9,210.8333333,Sikkim
1908,1988.2,298.8,3.25,1527.8,165.6833333,Sikkim
1909,2670.2,354.6,6.325,2177.5,222.5166667,Sikkim
1910,3046.1,472.525,10.25,2535.7,253.8416667,Sikkim
1911,3194.1,525.825,6.7,2352.3,266.175,Sikkim
1912,2793.7,441.35,39.55,2030.1,232.8083333,Sikkim
1913,2934.9,426.025,32.55,2287.4,244.575,Sikkim
1914,2414.3,382.2,17.25,1887.9,201.1916667,Sikkim
1915,2505,398.825,9.45,1831.5,208.75,Sikkim
1916,3476.8,579.375,7.275,2756.6,289.7333333,Sikkim
1917,2841.8,483.325,1.1,2198.4,236.8166667,Sikkim
1918,2981.7,457.325,6.675,2478.2,248.475,Sikkim
1919,2544.4,419.65,7.875,2066.1,212.0333333,Sikkim
1920,2884.1,487.075,11.025,2402.5,240.3416667,Sikkim
1921,3513.3,538.75,7.525,2560.4,292.775,Sikkim
1922,3001.7,476.125,11.5,2620.3,250.1416667,Sikkim
1923,2488.9,366.25,1.65,1925.4,207.4083333,Sikkim
1924,2950.8,447.6,23.1,2355.4,245.9,Sikkim
1925,2886.5,437.1,7.8,2233.3,240.5416667,Sikkim
1926,2637.6,421.2,16.25,2162.8,219.8,Sikkim
1927,2732.2,394.325,13.475,2152,227.6833333,Sikkim
1928,2869,494.575,17.125,2250.7,239.0833333,Sikkim
1929,2931.3,465.375,15.575,1942,244.275,Sikkim
1930,2184.2,322.975,16.725,1646.7,182.0166667,Sikkim
1931,2876.4,474.975,6.8,2311.6,239.7,Sikkim
1932,2715.6,370.225,45.6,2057.8,226.3,Sikkim
1933,2514.1,399.75,18.925,2015,209.5083333,Sikkim
1934,2612.9,424.875,12.175,2065.4,217.7416667,Sikkim
1935,2785.1,460.05,5.175,2431.5,232.0916667,Sikkim
1936,2660.3,455.425,19.25,2118.8,221.6916667,Sikkim
1937,2568.3,459.425,4.425,1803.4,214.025,Sikkim
1938,3249.2,450.45,6.075,2588.7,270.7666667,Sikkim
1939,2591,414.325,15.275,2137.4,215.9166667,Sikkim
1940,2320.2,355.3,5.675,1878.7,193.35,Sikkim
1941,2717.9,433.575,13.15,2049.9,226.4916667,Sikkim
1942,2365.3,326.85,22.1,1795.6,197.1083333,Sikkim
1943,2917.6,394.525,14.425,2367.4,243.1333333,Sikkim
1944,2583.2,382.25,14,2062.8,215.2666667,Sikkim
1945,2755.4,468.525,3.225,2036.5,229.6166667,Sikkim
1946,2768.4,439.925,2.6,1986.1,230.7,Sikkim
1947,2534.2,452.8,4.6,2046.9,211.1833333,Sikkim
1948,2936.5,437.125,23.375,2119.1,244.7083333,Sikkim
1949,3287.6,484.65,6.275,2288.1,273.9666667,Sikkim
1950,2762.6,427,0.5,2324.5,230.2166667,Sikkim
1951,2683.2,441.525,15.2,2154.5,223.6,Sikkim
1952,3270.9,493.15,15.825,2404.3,272.575,Sikkim
1953,2594,429.275,7.6,2039.1,216.1666667,Sikkim
1954,3055.7,448.525,2.9,2549.9,254.6416667,Sikkim
1955,2992.8,526.775,6.725,2596.9,249.4,Sikkim
1956,2885.4,364.8,36.4,1991.4,240.45,Sikkim
1957,2225.5,367.025,9.275,1824.6,185.4583333,Sikkim
1958,2820.2,474.3,27.575,2239.4,235.0166667,Sikkim
1959,2580.2,378.3,1.9,1734.2,215.0166667,Sikkim
1960,2610.4,461.65,12.6,2182,217.5333333,Sikkim
1961,2304.2,364.975,15.55,1780.8,192.0166667,Sikkim
1962,2521.8,384.175,1.45,1996.4,210.15,Sikkim
1963,2604.8,427.05,6.475,1965.1,217.0666667,Sikkim
1964,2981.5,510.625,6.425,2504.7,248.4583333,Sikkim
1965,2762.8,478.25,17.5,2318.2,230.2333333,Sikkim
1966,2515.4,470.625,6.125,2069.1,209.6166667,Sikkim
1967,2860.5,428.45,12.5,2312.6,238.375,Sikkim
1968,3378.8,562.725,25.525,2583.3,281.5666667,Sikkim
1969,2424.8,368.925,16.375,1934.6,202.0666667,Sikkim
1970,2702.2,444.525,13.25,2273.9,225.1833333,Sikkim
1971,3226.9,461.4,19.425,2274.4,268.9083333,Sikkim
1972,2414.6,354.825,15.725,1789.7,201.2166667,Sikkim
1973,2804.6,401.65,10.525,2005.1,233.7166667,Sikkim
1974,3341.5,539.075,15.4,2489.4,278.4583333,Sikkim
1975,2663.8,440.575,16.85,2080.8,221.9833333,Sikkim
1976,2794,401.175,14.825,2140.8,232.8333333,Sikkim
1977,2906.4,427.6,29.675,1912.7,242.2,Sikkim
1978,2377.9,314.65,26.7,1711.1,198.1583333,Sikkim
1979,2511.7,471.9,31.55,1862.9,209.3083333,Sikkim
1980,3148.6,523.9,18.675,2430.4,262.3833333,Sikkim
1981,2969.3,466.325,9.15,2295.9,247.4416667,Sikkim
1982,2337.5,362.675,28.55,1895.7,194.7916667,Sikkim
1983,2838.7,428.725,16.15,2147.6,236.5583333,Sikkim
1984,2748.4,421.65,12.325,1982.1,229.0333333,Sikkim
1985,3037.9,489.125,12.95,2277.3,253.1583333,Sikkim
1986,2365.4,404.4,15,1838.9,197.1166667,Sikkim
1987,3185.5,577.275,9.55,2609.8,265.4583333,Sikkim
1988,3141.5,586.2,21.625,2573.6,261.7916667,Sikkim
1989,2854.6,432.525,40.5,2182.5,237.8833333,Sikkim
1990,3565.4,571.575,19.95,2726,297.1166667,Sikkim
1991,3072.2,462.7,22.2,2474.4,256.0166667,Sikkim
1992,2358.9,399.05,21.825,1798.8,196.575,Sikkim
1993,2895.9,456.625,33.85,2047.3,241.325,Sikkim
1994,2127.1,284.95,17.425,1443.6,177.2583333,Sikkim
1995,3557.7,513.175,41.925,2812,296.475,Sikkim
1996,2800.2,463.475,12.65,2081.3,233.35,Sikkim
1997,2551.4,363.075,30.85,2024.2,212.6166667,Sikkim
1998,3655.2,600.75,7.525,2846.8,304.6,Sikkim
1999,3323.3,558.35,15.525,2537.9,276.9416667,Sikkim
2000,2908.1,405.275,12.075,2187.8,242.3416667,Sikkim
2001,2612.6,385.3,20.65,1730.5,217.7166667,Sikkim
2002,2546.9,391.425,28.925,1897.2,212.2416667,Sikkim
2003,2723,400.35,16.75,1895.1,226.9166667,Sikkim
2004,2714.8,422.25,13.475,1980.1,226.2333333,Sikkim
2005,2807.7,442.45,6.75,1945.1,233.975,Sikkim
2006,2262.1,335.1,28.1,1668.2,188.5083333,Sikkim
2007,2638.7,409.2,16.525,2042.5,219.8916667,Sikkim
2008,2689.8,422.15,18.175,2117.3,224.15,Sikkim
2009,2324.7,358.55,9.975,1549.6,193.725,Sikkim
2010,2612.5,357.25,9.625,1920.8,217.7083333,Sikkim
2011,2418.8,371.4,15.05,1858.6,201.5666667,Sikkim
2012,2632.3,392.825,11.625,2056,219.3583333,Sikkim
2013,2406.1,378.125,11.4,1717.6,200.5083333,Sikkim
2014,2322.5,337.65,9.6,1862.6,193.5416667,Sikkim
2015,2518.5,357.1,32.075,1883,209.875,Sikkim
1901,1487.7,230.275,21.15,1068,123.975,West Bengal
1902,1347.6,218.9,15.6,984,112.3,West Bengal
1903,1354.3,238.975,8.05,959.6,112.8583333,West Bengal
1904,1383.1,213.725,21.175,1106.4,115.2583333,West Bengal
1905,1667,296,43.9,1147.6,138.9166667,West Bengal
1906,1395.5,226.225,9.35,936.9,116.2916667,West Bengal
1907,1337.1,178.25,14.2,1047.3,111.425,West Bengal
1908,1399.8,217.525,3.05,1229.2,116.65,West Bengal
1909,1697.7,271.25,14.125,1344.8,141.475,West Bengal
1910,1385.9,237.65,1.075,1021.8,115.4916667,West Bengal
1911,1264.9,195.85,9.425,966.7,105.4083333,West Bengal
1912,1347.4,203.525,48.375,914,112.2833333,West Bengal
1913,1826.8,241.7,14.825,1356.3,152.2333333,West Bengal
1914,1383.8,208.625,7.9,998.8,115.3166667,West Bengal
1915,1310.3,195.7,15.5,919,109.1916667,West Bengal
1916,1600.5,259.975,28.075,1131.6,133.375,West Bengal
1917,1775.7,286.175,2.75,1153.2,147.975,West Bengal
1918,1395.3,183.575,16.125,1104.8,116.275,West Bengal
1919,1482.3,220.45,18.2,1139.8,123.525,West Bengal
1920,1363.5,238,12.275,973.7,113.625,West Bengal
1921,1300.2,222.825,2.625,1077.8,108.35,West Bengal
1922,1655.7,247.65,24.6,1467.7,137.975,West Bengal
1923,1285.2,229.675,7.9,1000.8,107.1,West Bengal
1924,1266.5,226.4,22,1004.7,105.5416667,West Bengal
1925,1273.7,214.95,9.75,847,106.1416667,West Bengal
1926,1705.2,333.3,19.75,1358.1,142.1,West Bengal
1927,1190.7,190.55,4.925,931.2,99.225,West Bengal
1928,1625,254.1,14.45,1293.5,135.4166667,West Bengal
1929,1557.4,282.2,11.325,1072.3,129.7833333,West Bengal
1930,1381,239.8,43.25,1105,115.0833333,West Bengal
1931,1475.7,255.125,18.2,1009.4,122.975,West Bengal
1932,1306.8,199.75,44.95,885.9,108.9,West Bengal
1933,1867.1,304.35,7,1398.9,155.5916667,West Bengal
1934,1117.6,190.175,17.775,875.6,93.13333333,West Bengal
1935,1015.1,178.175,6,866.5,84.59166667,West Bengal
1936,1505.7,227.85,31.075,1136.6,125.475,West Bengal
1937,1522.5,237.725,12.775,1142.5,126.875,West Bengal
1938,1337.8,198.625,9.925,949.3,111.4833333,West Bengal
1939,1698.5,324.8,13.1,1329.1,141.5416667,West Bengal
1940,1358.7,219.75,9.95,1038.1,113.225,West Bengal
1941,1801.1,301.2,23.15,1361.3,150.0916667,West Bengal
1942,1615.7,327.125,19.75,1310.3,134.6416667,West Bengal
1943,1446.3,253.95,21.1,1135.3,120.525,West Bengal
1944,1406.4,263.325,7.925,1121.8,117.2,West Bengal
1945,1271.5,213.075,1.15,804.3,105.9583333,West Bengal
1946,1714.2,293.425,11.25,1224.3,142.85,West Bengal
1947,1363.1,243.55,23.025,1050.9,113.5916667,West Bengal
1948,1532,230.75,30.85,1006.8,127.6666667,West Bengal
1949,1493.5,232.7,1.95,1034.8,124.4583333,West Bengal
1950,1615.8,245.45,28.9,1259.5,134.65,West Bengal
1951,1214,213.475,9.45,894.5,101.1666667,West Bengal
1952,1395.7,256.1,10.6,1032.2,116.3083333,West Bengal
1953,1505.8,258.975,14.2,1291,125.4833333,West Bengal
1954,1080,180.175,8.675,875,90,West Bengal
1955,1268.3,232.675,28.1,953.4,105.6916667,West Bengal
1956,1714.2,274.5,23.35,1283.7,142.85,West Bengal
1957,1130.6,197.7,9.6,984.4,94.21666667,West Bengal
1958,1151.1,224.8,13.775,885.1,95.925,West Bengal
1959,1812.6,355.075,0.675,1297.7,151.05,West Bengal
1960,1245.5,242.825,21.875,1017.7,103.7916667,West Bengal
1961,1290.5,204.025,5.7,990.1,107.5416667,West Bengal
1962,1173.4,206.25,0.725,869.7,97.78333333,West Bengal
1963,1289.6,211.775,5.95,974.4,107.4666667,West Bengal
1964,1278.4,239.85,10.55,971.6,106.5333333,West Bengal
1965,1263.9,219.25,9.5,1024.5,105.325,West Bengal
1966,1118.7,169.35,24.2,888.5,93.225,West Bengal
1967,1348.4,248.775,4,1074.4,112.3666667,West Bengal
1968,1597.8,280.375,12.05,1374.3,133.15,West Bengal
1969,1404.1,260.25,12.325,1134.9,117.0083333,West Bengal
1970,1648.4,293.1,15.15,1300.7,137.3666667,West Bengal
1971,2099.8,365.55,19.325,1559,174.9833333,West Bengal
1972,1333.2,278.425,3.075,1179.9,111.1,West Bengal
1973,1735.1,312.025,12.1,1245.7,144.5916667,West Bengal
1974,1470.6,289.65,8.3,1114.6,122.55,West Bengal
1975,1466.2,280.975,18.85,1138.9,122.1833333,West Bengal
1976,1240.6,206.45,16.925,922.6,103.3833333,West Bengal
1977,1840.6,259.55,26.525,1361,153.3833333,West Bengal
1978,1872.7,340.95,15,1467.9,156.0583333,West Bengal
1979,1157.8,185.25,17.5,975.9,96.48333333,West Bengal
1980,1520.8,246.525,19.5,1131.2,126.7333333,West Bengal
1981,1909.1,251.75,28.7,1316.7,159.0916667,West Bengal
1982,1111,165.925,16.55,830.4,92.58333333,West Bengal
1983,1463.6,247,9.1,1009.4,121.9666667,West Bengal
1984,1831.7,270.775,8.225,1568.4,152.6416667,West Bengal
1985,1413.5,241.475,4.425,1109.1,117.7916667,West Bengal
1986,1790.8,304.575,33.975,1244.8,149.2333333,West Bengal
1987,1591.5,299.275,19,1309.9,132.625,West Bengal
1988,1681.5,225,11.325,1308.4,140.125,West Bengal
1989,1626.2,273.9,21.6,1308.3,135.5166667,West Bengal
1990,1961.3,307.85,22.65,1325.4,163.4416667,West Bengal
1991,1609.3,271.825,36.65,1219,134.1083333,West Bengal
1992,1414.6,238.625,2.175,1128.3,117.8833333,West Bengal
1993,1759.7,288.325,27.7,1387.6,146.6416667,West Bengal
1994,1530.8,242.375,14.975,1196.8,127.5666667,West Bengal
1995,1936.1,328,47.725,1411,161.3416667,West Bengal
1996,1504.1,255.675,11.6,1202.7,125.3416667,West Bengal
1997,1657.9,274.1,34.825,1288.1,138.1583333,West Bengal
1998,1632.8,262.15,19.475,1011.5,136.0666667,West Bengal
1999,1957,360.925,20.275,1517.2,163.0833333,West Bengal
2000,1572,256.125,0.975,1153.9,131,West Bengal
2001,1540.7,221.875,9.15,1108,128.3916667,West Bengal
2002,1613.4,242.2,15.8,1244.9,134.45,West Bengal
2003,1496.7,247.3,7.875,928.2,124.725,West Bengal
2004,1569.4,281.4,9.85,1192.3,130.7833333,West Bengal
2005,1604.8,288.55,2.175,1002.6,133.7333333,West Bengal
2006,1660.4,309.375,16.575,1408.8,138.3666667,West Bengal
2007,1941.5,363.45,21.6,1624.2,161.7916667,West Bengal
2008,1555.4,232.55,1,1272.3,129.6166667,West Bengal
2009,1314.9,245.55,5.05,974.6,109.575,West Bengal
2010,1064.9,169.425,10.3,770.7,88.74166667,West Bengal
2011,1686.4,248.975,14.675,1393.6,140.5333333,West Bengal
2012,1268,221.875,21.025,969.9,105.6666667,West Bengal
2013,1764,317.95,10.775,1152,147,West Bengal
2014,1261.3,219.425,4.775,1014.4,105.1083333,West Bengal
2015,1530.2,272.6,28.3,1304.9,127.5166667,West Bengal
1901,1284.2,214.5,25.075,859.6,107.0166667,Odisha
1902,1348.9,255.6,20.3,1097.6,112.4083333,Odisha
1903,1568.2,299.925,17.4,1125.5,130.6833333,Odisha
1904,1514.8,256.675,10.85,1257.8,126.2333333,Odisha
1905,1357.3,248,27.3,1047.6,113.1083333,Odisha
1906,1408.2,237.125,14.35,1081.3,117.35,Odisha
1907,1447.2,239.1,20.5,1166.8,120.6,Odisha
1908,1430.6,273.425,4.4,1267.1,119.2166667,Odisha
1909,1535.3,240.825,17.775,1209.2,127.9416667,Odisha
1910,1598.5,301.15,2.8,1247.1,133.2083333,Odisha
1911,1417.3,235.175,21.1,1200,118.1083333,Odisha
1912,1397.2,268.725,26,1123.4,116.4333333,Odisha
1913,1544.3,280.1,11.9,1200.7,128.6916667,Odisha
1914,1598.6,265.625,11.15,1305.3,133.2166667,Odisha
1915,1436.9,243.1,32.625,988.3,119.7416667,Odisha
1916,1479.5,249.775,31.075,1122.5,123.2916667,Odisha
1917,1850,320.85,6.95,1255.4,154.1666667,Odisha
1918,1297.5,184.725,31.275,1094.7,108.125,Odisha
1919,1757.9,268.75,31,1317.6,146.4916667,Odisha
1920,1402.5,269.35,12.85,1205.8,116.875,Odisha
1921,1324.1,253.025,6.15,1159.4,110.3416667,Odisha
1922,1466.6,276.725,24.15,1302.9,122.2166667,Odisha
1923,1258.6,236.2,28.9,939,104.8833333,Odisha
1924,1263.5,219.725,38.575,868.1,105.2916667,Odisha
1925,1807.9,316.725,15.4,1418.6,150.6583333,Odisha
1926,1535.7,309.7,8.2,1222.4,127.975,Odisha
1927,1525.6,289.8,7.825,1308.8,127.1333333,Odisha
1928,1585.5,292.35,9.775,1228.2,132.125,Odisha
1929,1637.8,331.25,6.9,1332.7,136.4833333,Odisha
1930,1446.1,257.3,47.5,1156.3,120.5083333,Odisha
1931,1477,295.325,23.525,1055.9,123.0833333,Odisha
1932,1440.2,262.325,52.8,1108.6,120.0166667,Odisha
1933,1851,321.55,8.15,1436.7,154.25,Odisha
1934,1488.9,299.975,8,1327.9,124.075,Odisha
1935,1219.3,249.85,15.525,1117.5,101.6083333,Odisha
1936,1875.9,286.675,26.5,1469.9,156.325,Odisha
1937,1567.4,270.475,7.225,1241.6,130.6166667,Odisha
1938,1441.6,253.1,10.675,1063,120.1333333,Odisha
1939,1563.6,311.325,14.35,1260.9,130.3,Odisha
1940,1687.7,280.025,10.875,1348,140.6416667,Odisha
1941,1435.3,242.7,21.225,1103,119.6083333,Odisha
1942,1448,280.675,35.875,1216.9,120.6666667,Odisha
1943,1586.5,290.675,32.025,1291.2,132.2083333,Odisha
1944,1608.2,303.675,8.425,1180.6,134.0166667,Odisha
1945,1538.6,309.85,3.875,1215.9,128.2166667,Odisha
1946,1614.9,283.975,18.675,1242.3,134.575,Odisha
1947,1410.9,254.2,30.425,1100.7,117.575,Odisha
1948,1333.9,235.475,19.6,1024.1,111.1583333,Odisha
1949,1348.9,270.3,5.575,999.8,112.4083333,Odisha
1950,1392.8,226.825,35.075,1051.6,116.0666667,Odisha
1951,1396.3,252.425,11.725,1026.6,116.3583333,Odisha
1952,1516.9,298.225,12.275,1203.4,126.4083333,Odisha
1953,1437.8,280.425,14.15,1245.3,119.8166667,Odisha
1954,1208,236.45,3.625,990.8,100.6666667,Odisha
1955,1597.1,307,22.975,1167,133.0916667,Odisha
1956,1885.4,336.5,11.4,1499.5,157.1166667,Odisha
1957,1277.5,252.15,13.6,1112.7,106.4583333,Odisha
1958,1624,326.2,20.7,1212.6,135.3333333,Odisha
1959,1495.8,296.5,2.6,1218.2,124.65,Odisha
1960,1593,312.8,37.4,1331.8,132.75,Odisha
1961,1945.2,348.875,6.85,1542.1,162.1,Odisha
1962,1346.6,260.875,3.575,1072.2,112.2166667,Odisha
1963,1562.1,296.075,8.975,1198.1,130.175,Odisha
1964,1354.5,269.975,9.025,1138.3,112.875,Odisha
1965,1174.6,221.75,13.875,926.2,97.88333333,Odisha
1966,1286.9,196.5,36.4,1013.4,107.2416667,Odisha
1967,1427.5,239.025,18.9,1171,118.9583333,Odisha
1968,1464.1,268.8,11.975,1070.3,122.0083333,Odisha
1969,1283.1,241.375,19.35,1082.3,106.925,Odisha
1970,1412.3,232.35,10.55,1170.5,117.6916667,Odisha
1971,1596.8,275.825,6.025,1164.2,133.0666667,Odisha
1972,1325,270.775,12.15,1133.8,110.4166667,Odisha
1973,1573.5,331.75,6.9,1185.4,131.125,Odisha
1974,987,191.125,6.875,790.4,82.25,Odisha
1975,1392,275.825,6.975,1161.4,116,Odisha
1976,1179,232.825,11.275,1002.5,98.25,Odisha
1977,1477.9,252.3,32.85,1129.1,123.1583333,Odisha
1978,1438.9,269.35,13.3,1180.8,119.9083333,Odisha
1979,996,177.55,8.675,862.2,83,Odisha
1980,1462.9,246.1,11.9,1223.3,121.9083333,Odisha
1981,1295.6,215.575,11.175,1032.7,107.9666667,Odisha
1982,1258.6,213.3,15.75,1010.7,104.8833333,Odisha
1983,1432.1,269.475,5.75,1130.1,119.3416667,Odisha
1984,1377.4,243.625,14.875,1221.8,114.7833333,Odisha
1985,1607.3,319.4,15.675,1297.2,133.9416667,Odisha
1986,1559.9,242.1,30.85,1125.2,129.9916667,Odisha
1987,1097.7,190.8,38.375,791.6,91.475,Odisha
1988,1306.9,217.55,0.425,1055.1,108.9083333,Odisha
1989,1299.7,216.575,13.025,1170.2,108.3083333,Odisha
1990,1905.1,290.15,38.625,1152.3,158.7583333,Odisha
1991,1472.6,293.125,15.8,1228.6,122.7166667,Odisha
1992,1329.4,258.875,2.8,1149.1,110.7833333,Odisha
1993,1448.1,258.025,10.05,1200.9,120.675,Odisha
1994,1744.7,324.9,20.025,1529.9,145.3916667,Odisha
1995,1614,247.9,32.35,954.3,134.5,Odisha
1996,1061.6,186.825,8.125,909.3,88.46666667,Odisha
1997,1504.6,263.725,36.5,1215.5,125.3833333,Odisha
1998,1357.2,224.5,18.65,934.8,113.1,Odisha
1999,1484.4,269.475,12.025,1085.3,123.7,Odisha
2000,1097.2,182.625,0.875,937.6,91.43333333,Odisha
2001,1672.5,295.975,7.65,1433.2,139.375,Odisha
2002,1102.8,198.75,6.025,930.2,91.9,Odisha
2003,1648.2,336.075,13.65,1235.7,137.35,Odisha
2004,1290.4,243.025,8.8,1038.9,107.5333333,Odisha
2005,1503.4,290.25,4.925,1153.5,125.2833333,Odisha
2006,1716.9,340,13.55,1508.8,143.075,Odisha
2007,1633.8,293.45,12.975,1428.4,136.15,Odisha
2008,1539,267.95,1.275,1393.2,128.25,Odisha
2009,1330.3,285.3,9.35,1122.7,110.8583333,Odisha
2010,1292.2,239.15,23.175,969.9,107.6833333,Odisha
2011,1346.3,244.275,13.725,1167,112.1916667,Odisha
2012,1405.9,262.425,21.575,1153.3,117.1583333,Odisha
2013,1632.3,308.5,4.7,1115.6,136.025,Odisha
2014,1537,318.85,5.375,1255.7,128.0833333,Odisha
2015,1210,205.125,45.275,1034.5,100.8333333,Odisha
1901,1274.5,242.45,5.85,1003.4,106.2083333,Jharkhand
1902,1197.6,246.3,13.425,1057.5,99.8,Jharkhand
1903,1174.3,221.8,5,819.3,97.85833333,Jharkhand
1904,1480.8,246.6,23.6,1264.6,123.4,Jharkhand
1905,1354.7,264.525,44.25,1078.3,112.8916667,Jharkhand
1906,1314.3,222.35,17.375,963.5,109.525,Jharkhand
1907,1455.6,225.425,20.85,1238.1,121.3,Jharkhand
1908,1214.2,222.825,10.625,1075.9,101.1833333,Jharkhand
1909,1447.9,242.85,10.75,1262,120.6583333,Jharkhand
1910,1297.4,233,2.65,1103.3,108.1166667,Jharkhand
1911,1475.4,244.625,16.625,1269.6,122.95,Jharkhand
1912,1142.8,213.075,41.175,943.2,95.23333333,Jharkhand
1913,1585.8,235.8,14.825,1244.8,132.15,Jharkhand
1914,1215.4,216.9,12.65,974.7,101.2833333,Jharkhand
1915,1102.2,191.35,13.575,855.1,91.85,Jharkhand
1916,1364.3,253.2,13.9,1043.1,113.6916667,Jharkhand
1917,1724.3,315.15,2.075,1270.5,143.6916667,Jharkhand
1918,1162.7,183.5,29.9,1056.3,96.89166667,Jharkhand
1919,1633.4,258.275,5.75,1313,136.1166667,Jharkhand
1920,1415,293.2,12.025,1275.9,117.9166667,Jharkhand
1921,1233.7,230.575,3.6,1127.7,102.8083333,Jharkhand
1922,1443.2,269.85,19.775,1325.9,120.2666667,Jharkhand
1923,1431.8,280.225,14.6,1260.9,119.3166667,Jharkhand
1924,1431.9,275.025,28.475,1173.7,119.325,Jharkhand
1925,1327.6,244.575,11.275,1111.3,110.6333333,Jharkhand
1926,1478.4,302.975,37.7,1223,123.2,Jharkhand
1927,1283.1,242.975,19.75,1012.8,106.925,Jharkhand
1928,1384,231.35,20.9,1055.5,115.3333333,Jharkhand
1929,1611.5,328.725,14.425,1190,134.2916667,Jharkhand
1930,1434,283.875,62.35,1216.5,119.5,Jharkhand
1931,1350.5,256.525,16.75,1022.3,112.5416667,Jharkhand
